Date and Time, Depth (M), Water Density (kg/m³)
2024-06-24T00:00:14-0700, -9 m, 21.8940
2024-06-24T12:00:14-0700, -10 m, 22.3700
2024-06-24T12:00:14-0700, -11 m, 22.3840
2024-06-24T12:00:14-0700, -12 m, 22.3930
2024-06-24T12:00:14-0700, -13 m, 22.4020
2024-06-24T12:00:14-0700, -14 m, 22.4200
2024-06-24T12:00:14-0700, -15 m, 22.4370
2024-06-24T12:00:14-0700, -16 m, 22.4430
2024-06-24T12:00:14-0700, -17 m, 22.4480
2024-06-24T12:00:14-0700, -18 m, 22.4530
2024-06-24T12:00:14-0700, -19 m, 22.4560
2024-06-24T12:00:14-0700, -20 m, 22.4590
2024-06-24T12:00:14-0700, -21 m, 22.4600
2024-06-24T12:00:14-0700, -22 m, 22.4610
2024-06-24T12:00:14-0700, -23 m, 22.4650
2024-06-24T12:00:14-0700, -24 m, 22.4780
2024-06-24T12:00:14-0700, -25 m, 22.4830
2024-06-24T12:00:14-0700, -26 m, 22.4850
2024-06-24T12:00:14-0700, -27 m, 22.4890
2024-06-24T12:00:14-0700, -28 m, 22.4960
2024-06-24T12:00:14-0700, -29 m, 22.4980
2024-06-24T12:00:14-0700, -30 m, 22.4990
2024-06-24T12:00:14-0700, -31 m, 22.5000
2024-06-24T12:00:14-0700, -32 m, 22.4990
2024-06-24T12:00:14-0700, -33 m, 22.5100
2024-06-24T12:00:14-0700, -34 m, 22.5100
2024-06-24T12:00:14-0700, -35 m, 22.5130
2024-06-24T12:00:14-0700, -36 m, 22.5200
2024-06-24T12:00:14-0700, -37 m, 22.5280
2024-06-24T12:00:14-0700, -38 m, 22.5310
2024-06-24T12:00:14-0700, -39 m, 22.5340
2024-06-24T12:00:14-0700, -40 m, 22.5370
2024-06-24T12:00:14-0700, -41 m, 22.5400
2024-06-24T12:00:14-0700, -42 m, 22.5420
2024-06-24T12:00:14-0700, -43 m, 22.5460
2024-06-24T12:00:14-0700, -44 m, 22.5530
2024-06-24T12:00:14-0700, -45 m, 22.5590
2024-06-24T12:00:14-0700, -46 m, 22.5660
2024-06-24T12:00:14-0700, -47 m, 22.5690
2024-06-24T12:00:14-0700, -48 m, 22.5670
2024-06-24T12:00:14-0700, -49 m, 22.5680
2024-06-24T12:00:14-0700, -50 m, 22.5690
2024-06-24T12:00:14-0700, -51 m, 22.5740
2024-06-24T12:00:14-0700, -52 m, 22.5800
2024-06-24T12:00:14-0700, -53 m, 22.5820
2024-06-24T12:00:14-0700, -54 m, 22.5870
2024-06-24T12:00:14-0700, -55 m, 22.5930
2024-06-24T12:00:14-0700, -56 m, 22.5970
2024-06-24T12:00:14-0700, -57 m, 22.5970
2024-06-24T12:00:14-0700, -58 m, 22.6000
2024-06-24T12:00:14-0700, -59 m, 22.6130
2024-06-24T12:00:14-0700, -5 m, 22.0010
2024-06-24T12:00:14-0700, -60 m, 22.6490
2024-06-24T12:00:14-0700, -61 m, 22.6800
2024-06-24T12:00:14-0700, -62 m, 22.7110
2024-06-24T12:00:14-0700, -63 m, 22.7580
2024-06-24T12:00:14-0700, -64 m, 22.7820
2024-06-24T12:00:14-0700, -65 m, 22.7910
2024-06-24T12:00:14-0700, -66 m, 22.8050
2024-06-24T12:00:14-0700, -67 m, 22.8150
2024-06-24T12:00:14-0700, -68 m, 22.8170
2024-06-24T12:00:14-0700, -69 m, 22.8220
2024-06-24T12:00:14-0700, -6 m, 22.1320
2024-06-24T12:00:14-0700, -70 m, 22.8250
2024-06-24T12:00:14-0700, -71 m, 22.8290
2024-06-24T12:00:14-0700, -72 m, 22.8310
2024-06-24T12:00:14-0700, -73 m, 22.8380
2024-06-24T12:00:14-0700, -74 m, 22.8500
2024-06-24T12:00:14-0700, -75 m, 22.8600
2024-06-24T12:00:14-0700, -76 m, 22.8680
2024-06-24T12:00:14-0700, -77 m, 22.8790
2024-06-24T12:00:14-0700, -78 m, 22.9000
2024-06-24T12:00:14-0700, -79 m, 22.9140
2024-06-24T12:00:14-0700, -7 m, 22.1990
2024-06-24T12:00:14-0700, -80 m, 22.9260
2024-06-24T12:00:14-0700, -8 m, 22.2530
2024-06-24T12:00:14-0700, -9 m, 22.3110
2024-06-25T00:00:14-0700, -10 m, 22.1330
2024-06-25T00:00:14-0700, -11 m, 22.1320
2024-06-25T00:00:14-0700, -12 m, 22.1330
2024-06-25T00:00:14-0700, -13 m, 22.1350
2024-06-25T00:00:14-0700, -14 m, 22.1430
2024-06-25T00:00:14-0700, -15 m, 22.1420
2024-06-25T00:00:14-0700, -16 m, 22.1410
2024-06-25T00:00:14-0700, -17 m, 22.1720
2024-06-25T00:00:14-0700, -18 m, 22.1920
2024-06-25T00:00:14-0700, -19 m, 22.2110
2024-06-25T00:00:14-0700, -20 m, 22.2250
2024-06-25T00:00:14-0700, -21 m, 22.2490
2024-06-25T00:00:14-0700, -22 m, 22.3020
2024-06-25T00:00:14-0700, -23 m, 22.3320
2024-06-25T00:00:14-0700, -24 m, 22.3430
2024-06-25T00:00:14-0700, -25 m, 22.3720
2024-06-25T00:00:14-0700, -26 m, 22.3850
2024-06-25T00:00:14-0700, -27 m, 22.4010
2024-06-25T00:00:14-0700, -28 m, 22.4260
2024-06-25T00:00:14-0700, -29 m, 22.4370
2024-06-25T00:00:14-0700, -30 m, 22.4390
2024-06-25T00:00:14-0700, -31 m, 22.4450
2024-06-25T00:00:14-0700, -32 m, 22.4470
2024-06-25T00:00:14-0700, -33 m, 22.4530
2024-06-25T00:00:14-0700, -34 m, 22.4590
2024-06-25T00:00:14-0700, -35 m, 22.4690
2024-06-25T00:00:14-0700, -36 m, 22.4780
2024-06-25T00:00:14-0700, -37 m, 22.4840
2024-06-25T00:00:14-0700, -38 m, 22.4890
2024-06-25T00:00:14-0700, -39 m, 22.4950
2024-06-25T00:00:14-0700, -40 m, 22.4970
2024-06-25T00:00:14-0700, -41 m, 22.5020
2024-06-25T00:00:14-0700, -42 m, 22.5100
2024-06-25T00:00:14-0700, -43 m, 22.5200
2024-06-25T00:00:14-0700, -44 m, 22.5230
2024-06-25T00:00:14-0700, -45 m, 22.5240
2024-06-25T00:00:14-0700, -46 m, 22.5250
2024-06-25T00:00:14-0700, -47 m, 22.5270
2024-06-25T00:00:14-0700, -48 m, 22.5260
2024-06-25T00:00:14-0700, -49 m, 22.5270
2024-06-25T00:00:14-0700, -50 m, 22.5280
2024-06-25T00:00:14-0700, -51 m, 22.5280
2024-06-25T00:00:14-0700, -52 m, 22.5290
2024-06-25T00:00:14-0700, -53 m, 22.5290
2024-06-25T00:00:14-0700, -54 m, 22.5300
2024-06-25T00:00:14-0700, -55 m, 22.5330
2024-06-25T00:00:14-0700, -56 m, 22.5340
2024-06-25T00:00:14-0700, -57 m, 22.5340
2024-06-25T00:00:14-0700, -58 m, 22.5340
2024-06-25T00:00:14-0700, -59 m, 22.5370
2024-06-25T00:00:14-0700, -5 m, 22.1110
2024-06-25T00:00:14-0700, -60 m, 22.5380
2024-06-25T00:00:14-0700, -61 m, 22.5390
2024-06-25T00:00:14-0700, -62 m, 22.5400
2024-06-25T00:00:14-0700, -63 m, 22.5440
2024-06-25T00:00:14-0700, -64 m, 22.5550
2024-06-25T00:00:14-0700, -65 m, 22.5620
2024-06-25T00:00:14-0700, -66 m, 22.5630
2024-06-25T00:00:14-0700, -67 m, 22.5610
2024-06-25T00:00:14-0700, -68 m, 22.5630
2024-06-25T00:00:14-0700, -69 m, 22.5710
2024-06-25T00:00:14-0700, -6 m, 22.1260
2024-06-25T00:00:14-0700, -70 m, 22.5790
2024-06-25T00:00:14-0700, -71 m, 22.6140
2024-06-25T00:00:14-0700, -72 m, 22.7100
2024-06-25T00:00:14-0700, -73 m, 22.7810
2024-06-25T00:00:14-0700, -74 m, 22.8080
2024-06-25T00:00:14-0700, -75 m, 22.8290
2024-06-25T00:00:14-0700, -76 m, 22.8790
2024-06-25T00:00:14-0700, -77 m, 22.9260
2024-06-25T00:00:14-0700, -78 m, 22.9570
2024-06-25T00:00:14-0700, -79 m, 22.9800
2024-06-25T00:00:14-0700, -7 m, 22.1270
2024-06-25T00:00:14-0700, -80 m, 22.9970
2024-06-25T00:00:14-0700, -8 m, 22.1340
2024-06-25T00:00:14-0700, -9 m, 22.1340
2024-06-25T12:00:14-0700, -10 m, 22.3330
2024-06-25T12:00:14-0700, -11 m, 22.3450
2024-06-25T12:00:14-0700, -12 m, 22.3540
2024-06-25T12:00:14-0700, -13 m, 22.3750
2024-06-25T12:00:14-0700, -14 m, 22.4080
2024-06-25T12:00:14-0700, -15 m, 22.4490
2024-06-25T12:00:14-0700, -16 m, 22.4750
2024-06-25T12:00:14-0700, -17 m, 22.4880
2024-06-25T12:00:14-0700, -18 m, 22.4930
2024-06-25T12:00:14-0700, -19 m, 22.4940
2024-06-25T12:00:14-0700, -20 m, 22.4980
2024-06-25T12:00:14-0700, -21 m, 22.4990
2024-06-25T12:00:14-0700, -22 m, 22.4990
2024-06-25T12:00:14-0700, -23 m, 22.5010
2024-06-25T12:00:14-0700, -24 m, 22.5050
2024-06-25T12:00:14-0700, -25 m, 22.5090
2024-06-25T12:00:14-0700, -26 m, 22.5090
2024-06-25T12:00:14-0700, -27 m, 22.5100
2024-06-25T12:00:14-0700, -28 m, 22.5100
2024-06-25T12:00:14-0700, -29 m, 22.5130
2024-06-25T12:00:14-0700, -30 m, 22.5160
2024-06-25T12:00:14-0700, -31 m, 22.5230
2024-06-25T12:00:14-0700, -32 m, 22.5370
2024-06-25T12:00:14-0700, -33 m, 22.5450
2024-06-25T12:00:14-0700, -34 m, 22.5480
2024-06-25T12:00:14-0700, -35 m, 22.5500
2024-06-25T12:00:14-0700, -36 m, 22.5520
2024-06-25T12:00:14-0700, -37 m, 22.5580
2024-06-25T12:00:14-0700, -38 m, 22.5730
2024-06-25T12:00:14-0700, -39 m, 22.5930
2024-06-25T12:00:14-0700, -40 m, 22.6080
2024-06-25T12:00:14-0700, -41 m, 22.6160
2024-06-25T12:00:14-0700, -42 m, 22.6330
2024-06-25T12:00:14-0700, -43 m, 22.6520
2024-06-25T12:00:14-0700, -44 m, 22.6620
2024-06-25T12:00:14-0700, -45 m, 22.6650
2024-06-25T12:00:14-0700, -46 m, 22.6680
2024-06-25T12:00:14-0700, -47 m, 22.6750
2024-06-25T12:00:14-0700, -48 m, 22.6820
2024-06-25T12:00:14-0700, -49 m, 22.6910
2024-06-25T12:00:14-0700, -50 m, 22.7000
2024-06-25T12:00:14-0700, -51 m, 22.7000
2024-06-25T12:00:14-0700, -52 m, 22.7000
2024-06-25T12:00:14-0700, -53 m, 22.7020
2024-06-25T12:00:14-0700, -54 m, 22.7070
2024-06-25T12:00:14-0700, -55 m, 22.7110
2024-06-25T12:00:14-0700, -56 m, 22.7240
2024-06-25T12:00:14-0700, -57 m, 22.7350
2024-06-25T12:00:14-0700, -58 m, 22.7540
2024-06-25T12:00:14-0700, -59 m, 22.7960
2024-06-25T12:00:14-0700, -5 m, 22.2140
2024-06-25T12:00:14-0700, -60 m, 22.7920
2024-06-25T12:00:14-0700, -61 m, 22.7920
2024-06-25T12:00:14-0700, -62 m, 22.8010
2024-06-25T12:00:14-0700, -63 m, 22.8320
2024-06-25T12:00:14-0700, -64 m, 22.8520
2024-06-25T12:00:14-0700, -65 m, 22.8650
2024-06-25T12:00:14-0700, -66 m, 22.8740
2024-06-25T12:00:14-0700, -67 m, 22.8830
2024-06-25T12:00:14-0700, -68 m, 22.9180
2024-06-25T12:00:14-0700, -69 m, 22.9240
2024-06-25T12:00:14-0700, -6 m, 22.2460
2024-06-25T12:00:14-0700, -70 m, 22.9180
2024-06-25T12:00:14-0700, -71 m, 22.9140
2024-06-25T12:00:14-0700, -72 m, 22.9150
2024-06-25T12:00:14-0700, -73 m, 22.9160
2024-06-25T12:00:14-0700, -74 m, 22.9120
2024-06-25T12:00:14-0700, -75 m, 22.9110
2024-06-25T12:00:14-0700, -76 m, 22.9170
2024-06-25T12:00:14-0700, -77 m, 22.9070
2024-06-25T12:00:14-0700, -78 m, 22.8990
2024-06-25T12:00:14-0700, -79 m, 22.9000
2024-06-25T12:00:14-0700, -7 m, 22.2600
2024-06-25T12:00:14-0700, -80 m, 22.8920
2024-06-25T12:00:14-0700, -81 m, 22.8960
2024-06-25T12:00:14-0700, -8 m, 22.2930
2024-06-25T12:00:14-0700, -9 m, 22.3180
2024-06-26T00:00:15-0700, -10 m, 22.1300
2024-06-26T00:00:15-0700, -11 m, 22.1390
2024-06-26T00:00:15-0700, -12 m, 22.1650
2024-06-26T00:00:15-0700, -13 m, 22.1890
2024-06-26T00:00:15-0700, -14 m, 22.2110
2024-06-26T00:00:15-0700, -15 m, 22.2770
2024-06-26T00:00:15-0700, -16 m, 22.3400
2024-06-26T00:00:15-0700, -17 m, 22.3650
2024-06-26T00:00:15-0700, -18 m, 22.4580
2024-06-26T00:00:15-0700, -19 m, 22.5310
2024-06-26T00:00:15-0700, -20 m, 22.5570
2024-06-26T00:00:15-0700, -21 m, 22.5580
2024-06-26T00:00:15-0700, -22 m, 22.5600
2024-06-26T00:00:15-0700, -23 m, 22.5610
2024-06-26T00:00:15-0700, -24 m, 22.5620
2024-06-26T00:00:15-0700, -25 m, 22.5650
2024-06-26T00:00:15-0700, -26 m, 22.5670
2024-06-26T00:00:15-0700, -27 m, 22.5720
2024-06-26T00:00:15-0700, -28 m, 22.5740
2024-06-26T00:00:15-0700, -29 m, 22.5740
2024-06-26T00:00:15-0700, -30 m, 22.5760
2024-06-26T00:00:15-0700, -31 m, 22.5780
2024-06-26T00:00:15-0700, -32 m, 22.5820
2024-06-26T00:00:15-0700, -33 m, 22.5880
2024-06-26T00:00:15-0700, -34 m, 22.5910
2024-06-26T00:00:15-0700, -35 m, 22.5900
2024-06-26T00:00:15-0700, -36 m, 22.5910
2024-06-26T00:00:15-0700, -37 m, 22.5940
2024-06-26T00:00:15-0700, -38 m, 22.6020
2024-06-26T00:00:15-0700, -39 m, 22.6030
2024-06-26T00:00:15-0700, -40 m, 22.6040
2024-06-26T00:00:15-0700, -41 m, 22.6050
2024-06-26T00:00:15-0700, -42 m, 22.6030
2024-06-26T00:00:15-0700, -43 m, 22.6010
2024-06-26T00:00:15-0700, -44 m, 22.6060
2024-06-26T00:00:15-0700, -45 m, 22.6190
2024-06-26T00:00:15-0700, -46 m, 22.6280
2024-06-26T00:00:15-0700, -47 m, 22.6450
2024-06-26T00:00:15-0700, -48 m, 22.6550
2024-06-26T00:00:15-0700, -49 m, 22.6670
2024-06-26T00:00:15-0700, -50 m, 22.6710
2024-06-26T00:00:15-0700, -51 m, 22.6860
2024-06-26T00:00:15-0700, -52 m, 22.6910
2024-06-26T00:00:15-0700, -53 m, 22.7000
2024-06-26T00:00:15-0700, -54 m, 22.7120
2024-06-26T00:00:15-0700, -55 m, 22.7200
2024-06-26T00:00:15-0700, -56 m, 22.7390
2024-06-26T00:00:15-0700, -57 m, 22.7460
2024-06-26T00:00:15-0700, -58 m, 22.7530
2024-06-26T00:00:15-0700, -59 m, 22.7600
2024-06-26T00:00:15-0700, -5 m, 21.8580
2024-06-26T00:00:15-0700, -60 m, 22.7600
2024-06-26T00:00:15-0700, -61 m, 22.7620
2024-06-26T00:00:15-0700, -62 m, 22.7560
2024-06-26T00:00:15-0700, -63 m, 22.7650
2024-06-26T00:00:15-0700, -64 m, 22.7700
2024-06-26T00:00:15-0700, -65 m, 22.7740
2024-06-26T00:00:15-0700, -66 m, 22.8020
2024-06-26T00:00:15-0700, -67 m, 22.8920
2024-06-26T00:00:15-0700, -68 m, 22.9400
2024-06-26T00:00:15-0700, -69 m, 22.9460
2024-06-26T00:00:15-0700, -6 m, 21.9140
2024-06-26T00:00:15-0700, -70 m, 22.9470
2024-06-26T00:00:15-0700, -71 m, 22.9500
2024-06-26T00:00:15-0700, -72 m, 22.9470
2024-06-26T00:00:15-0700, -73 m, 22.9400
2024-06-26T00:00:15-0700, -74 m, 22.9420
2024-06-26T00:00:15-0700, -75 m, 22.9590
2024-06-26T00:00:15-0700, -76 m, 22.9670
2024-06-26T00:00:15-0700, -77 m, 22.9820
2024-06-26T00:00:15-0700, -78 m, 23.0050
2024-06-26T00:00:15-0700, -79 m, 23.0390
2024-06-26T00:00:15-0700, -7 m, 22.0180
2024-06-26T00:00:15-0700, -80 m, 23.0440
2024-06-26T00:00:15-0700, -8 m, 22.0450
2024-06-26T00:00:15-0700, -9 m, 22.0920
2024-06-26T12:00:14-0700, -10 m, 22.2070
2024-06-26T12:00:14-0700, -11 m, 22.2170
2024-06-26T12:00:14-0700, -12 m, 22.2230
2024-06-26T12:00:14-0700, -13 m, 22.2450
2024-06-26T12:00:14-0700, -14 m, 22.2650
2024-06-26T12:00:14-0700, -15 m, 22.2820
2024-06-26T12:00:14-0700, -16 m, 22.3130
2024-06-26T12:00:14-0700, -17 m, 22.3630
2024-06-26T12:00:14-0700, -18 m, 22.3930
2024-06-26T12:00:14-0700, -19 m, 22.4040
2024-06-26T12:00:14-0700, -20 m, 22.4310
2024-06-26T12:00:14-0700, -21 m, 22.4800
2024-06-26T12:00:14-0700, -22 m, 22.4830
2024-06-26T12:00:14-0700, -23 m, 22.4830
2024-06-26T12:00:14-0700, -24 m, 22.4830
2024-06-26T12:00:14-0700, -25 m, 22.4830
2024-06-26T12:00:14-0700, -26 m, 22.4880
2024-06-26T12:00:14-0700, -27 m, 22.4950
2024-06-26T12:00:14-0700, -28 m, 22.5400
2024-06-26T12:00:14-0700, -29 m, 22.5790
2024-06-26T12:00:14-0700, -30 m, 22.5830
2024-06-26T12:00:14-0700, -31 m, 22.6140
2024-06-26T12:00:14-0700, -32 m, 22.6540
2024-06-26T12:00:14-0700, -33 m, 22.6520
2024-06-26T12:00:14-0700, -34 m, 22.6630
2024-06-26T12:00:14-0700, -35 m, 22.6620
2024-06-26T12:00:14-0700, -36 m, 22.6610
2024-06-26T12:00:14-0700, -37 m, 22.6620
2024-06-26T12:00:14-0700, -38 m, 22.6630
2024-06-26T12:00:14-0700, -39 m, 22.6630
2024-06-26T12:00:14-0700, -40 m, 22.6620
2024-06-26T12:00:14-0700, -41 m, 22.6640
2024-06-26T12:00:14-0700, -42 m, 22.6650
2024-06-26T12:00:14-0700, -43 m, 22.6650
2024-06-26T12:00:14-0700, -44 m, 22.6640
2024-06-26T12:00:14-0700, -45 m, 22.6640
2024-06-26T12:00:14-0700, -46 m, 22.6660
2024-06-26T12:00:14-0700, -47 m, 22.6700
2024-06-26T12:00:14-0700, -48 m, 22.6700
2024-06-26T12:00:14-0700, -49 m, 22.6720
2024-06-26T12:00:14-0700, -50 m, 22.6730
2024-06-26T12:00:14-0700, -51 m, 22.6750
2024-06-26T12:00:14-0700, -52 m, 22.6760
2024-06-26T12:00:14-0700, -53 m, 22.6760
2024-06-26T12:00:14-0700, -54 m, 22.6800
2024-06-26T12:00:14-0700, -55 m, 22.6800
2024-06-26T12:00:14-0700, -56 m, 22.6800
2024-06-26T12:00:14-0700, -57 m, 22.6820
2024-06-26T12:00:14-0700, -58 m, 22.6820
2024-06-26T12:00:14-0700, -59 m, 22.6820
2024-06-26T12:00:14-0700, -5 m, 21.8400
2024-06-26T12:00:14-0700, -60 m, 22.6830
2024-06-26T12:00:14-0700, -61 m, 22.6940
2024-06-26T12:00:14-0700, -62 m, 22.7250
2024-06-26T12:00:14-0700, -63 m, 22.7450
2024-06-26T12:00:14-0700, -64 m, 22.7580
2024-06-26T12:00:14-0700, -65 m, 22.7560
2024-06-26T12:00:14-0700, -66 m, 22.7710
2024-06-26T12:00:14-0700, -67 m, 22.8060
2024-06-26T12:00:14-0700, -68 m, 22.8210
2024-06-26T12:00:14-0700, -69 m, 22.8270
2024-06-26T12:00:14-0700, -6 m, 21.9360
2024-06-26T12:00:14-0700, -70 m, 22.8330
2024-06-26T12:00:14-0700, -71 m, 22.8380
2024-06-26T12:00:14-0700, -72 m, 22.8440
2024-06-26T12:00:14-0700, -73 m, 22.8480
2024-06-26T12:00:14-0700, -74 m, 22.8500
2024-06-26T12:00:14-0700, -75 m, 22.8530
2024-06-26T12:00:14-0700, -76 m, 22.8530
2024-06-26T12:00:14-0700, -77 m, 22.8520
2024-06-26T12:00:14-0700, -78 m, 22.8520
2024-06-26T12:00:14-0700, -79 m, 22.8520
2024-06-26T12:00:14-0700, -7 m, 22.0330
2024-06-26T12:00:14-0700, -80 m, 22.8530
2024-06-26T12:00:14-0700, -8 m, 22.1370
2024-06-26T12:00:14-0700, -9 m, 22.1680
2024-06-27T00:00:14-0700, -10 m, 22.2350
2024-06-27T00:00:14-0700, -11 m, 22.3680
2024-06-27T00:00:14-0700, -12 m, 22.4710
2024-06-27T00:00:14-0700, -13 m, 22.5160
2024-06-27T00:00:14-0700, -14 m, 22.5300
2024-06-27T00:00:14-0700, -15 m, 22.5320
2024-06-27T00:00:14-0700, -16 m, 22.5370
2024-06-27T00:00:14-0700, -17 m, 22.5400
2024-06-27T00:00:14-0700, -18 m, 22.5470
2024-06-27T00:00:14-0700, -19 m, 22.5470
2024-06-27T00:00:14-0700, -20 m, 22.5470
2024-06-27T00:00:14-0700, -21 m, 22.5470
2024-06-27T00:00:14-0700, -22 m, 22.5480
2024-06-27T00:00:14-0700, -23 m, 22.5520
2024-06-27T00:00:14-0700, -24 m, 22.5500
2024-06-27T00:00:14-0700, -25 m, 22.5490
2024-06-27T00:00:14-0700, -26 m, 22.5560
2024-06-27T00:00:14-0700, -27 m, 22.5760
2024-06-27T00:00:14-0700, -28 m, 22.5900
2024-06-27T00:00:14-0700, -29 m, 22.5990
2024-06-27T00:00:14-0700, -30 m, 22.6100
2024-06-27T00:00:14-0700, -31 m, 22.6150
2024-06-27T00:00:14-0700, -32 m, 22.6270
2024-06-27T00:00:14-0700, -33 m, 22.6480
2024-06-27T00:00:14-0700, -34 m, 22.6780
2024-06-27T00:00:14-0700, -35 m, 22.7030
2024-06-27T00:00:14-0700, -36 m, 22.7180
2024-06-27T00:00:14-0700, -37 m, 22.7310
2024-06-27T00:00:14-0700, -38 m, 22.7500
2024-06-27T00:00:14-0700, -39 m, 22.7680
2024-06-27T00:00:14-0700, -40 m, 22.7860
2024-06-27T00:00:14-0700, -41 m, 22.8030
2024-06-27T00:00:14-0700, -42 m, 22.8060
2024-06-27T00:00:14-0700, -43 m, 22.8110
2024-06-27T00:00:14-0700, -44 m, 22.8300
2024-06-27T00:00:14-0700, -45 m, 22.8450
2024-06-27T00:00:14-0700, -46 m, 22.8570
2024-06-27T00:00:14-0700, -47 m, 22.8590
2024-06-27T00:00:14-0700, -48 m, 22.8680
2024-06-27T00:00:14-0700, -49 m, 22.8690
2024-06-27T00:00:14-0700, -50 m, 22.8710
2024-06-27T00:00:14-0700, -51 m, 22.8730
2024-06-27T00:00:14-0700, -52 m, 22.8750
2024-06-27T00:00:14-0700, -53 m, 22.8750
2024-06-27T00:00:14-0700, -54 m, 22.8790
2024-06-27T00:00:14-0700, -55 m, 22.8820
2024-06-27T00:00:14-0700, -56 m, 22.8850
2024-06-27T00:00:14-0700, -57 m, 22.9000
2024-06-27T00:00:14-0700, -58 m, 22.9290
2024-06-27T00:00:14-0700, -59 m, 22.9690
2024-06-27T00:00:14-0700, -5 m, 21.8830
2024-06-27T00:00:14-0700, -60 m, 22.9840
2024-06-27T00:00:14-0700, -61 m, 22.9910
2024-06-27T00:00:14-0700, -62 m, 23.0080
2024-06-27T00:00:14-0700, -63 m, 23.0130
2024-06-27T00:00:14-0700, -64 m, 23.0220
2024-06-27T00:00:14-0700, -65 m, 23.0310
2024-06-27T00:00:14-0700, -66 m, 23.0350
2024-06-27T00:00:14-0700, -67 m, 23.0380
2024-06-27T00:00:14-0700, -68 m, 23.0390
2024-06-27T00:00:14-0700, -69 m, 23.0410
2024-06-27T00:00:14-0700, -6 m, 21.9230
2024-06-27T00:00:14-0700, -70 m, 23.0430
2024-06-27T00:00:14-0700, -71 m, 23.0460
2024-06-27T00:00:14-0700, -72 m, 23.0490
2024-06-27T00:00:14-0700, -73 m, 23.0510
2024-06-27T00:00:14-0700, -74 m, 23.0520
2024-06-27T00:00:14-0700, -75 m, 23.0530
2024-06-27T00:00:14-0700, -76 m, 23.0530
2024-06-27T00:00:14-0700, -77 m, 23.0530
2024-06-27T00:00:14-0700, -78 m, 23.0540
2024-06-27T00:00:14-0700, -79 m, 23.0540
2024-06-27T00:00:14-0700, -7 m, 21.9480
2024-06-27T00:00:14-0700, -80 m, 23.0540
2024-06-27T00:00:14-0700, -81 m, 23.0540
2024-06-27T00:00:14-0700, -8 m, 21.9670
2024-06-27T00:00:14-0700, -9 m, 22.0400
2024-06-27T12:00:14-0700, -10 m, 22.2580
2024-06-27T12:00:14-0700, -11 m, 22.3880
2024-06-27T12:00:14-0700, -12 m, 22.4400
2024-06-27T12:00:14-0700, -13 m, 22.4500
2024-06-27T12:00:14-0700, -14 m, 22.4580
2024-06-27T12:00:14-0700, -15 m, 22.4660
2024-06-27T12:00:14-0700, -16 m, 22.4830
2024-06-27T12:00:14-0700, -17 m, 22.5240
2024-06-27T12:00:14-0700, -18 m, 22.5580
2024-06-27T12:00:14-0700, -19 m, 22.5720
2024-06-27T12:00:14-0700, -20 m, 22.5800
2024-06-27T12:00:14-0700, -21 m, 22.5950
2024-06-27T12:00:14-0700, -22 m, 22.6050
2024-06-27T12:00:14-0700, -23 m, 22.6160
2024-06-27T12:00:14-0700, -24 m, 22.6180
2024-06-27T12:00:14-0700, -25 m, 22.6210
2024-06-27T12:00:14-0700, -26 m, 22.6380
2024-06-27T12:00:14-0700, -27 m, 22.6450
2024-06-27T12:00:14-0700, -28 m, 22.6380
2024-06-27T12:00:14-0700, -29 m, 22.6490
2024-06-27T12:00:14-0700, -30 m, 22.6570
2024-06-27T12:00:14-0700, -31 m, 22.6510
2024-06-27T12:00:14-0700, -32 m, 22.6600
2024-06-27T12:00:14-0700, -33 m, 22.7090
2024-06-27T12:00:14-0700, -34 m, 22.7340
2024-06-27T12:00:14-0700, -35 m, 22.7440
2024-06-27T12:00:14-0700, -36 m, 22.7520
2024-06-27T12:00:14-0700, -37 m, 22.7540
2024-06-27T12:00:14-0700, -38 m, 22.7540
2024-06-27T12:00:14-0700, -39 m, 22.7510
2024-06-27T12:00:14-0700, -40 m, 22.7510
2024-06-27T12:00:14-0700, -41 m, 22.7520
2024-06-27T12:00:14-0700, -42 m, 22.7530
2024-06-27T12:00:14-0700, -43 m, 22.7530
2024-06-27T12:00:14-0700, -44 m, 22.7550
2024-06-27T12:00:14-0700, -45 m, 22.7640
2024-06-27T12:00:14-0700, -46 m, 22.7690
2024-06-27T12:00:14-0700, -47 m, 22.7720
2024-06-27T12:00:14-0700, -48 m, 22.7770
2024-06-27T12:00:14-0700, -49 m, 22.7850
2024-06-27T12:00:14-0700, -50 m, 22.7920
2024-06-27T12:00:14-0700, -51 m, 22.8080
2024-06-27T12:00:14-0700, -52 m, 22.8190
2024-06-27T12:00:14-0700, -53 m, 22.8300
2024-06-27T12:00:14-0700, -54 m, 22.8340
2024-06-27T12:00:14-0700, -55 m, 22.8370
2024-06-27T12:00:14-0700, -56 m, 22.8450
2024-06-27T12:00:14-0700, -57 m, 22.8520
2024-06-27T12:00:14-0700, -58 m, 22.8610
2024-06-27T12:00:14-0700, -59 m, 22.8810
2024-06-27T12:00:14-0700, -5 m, 21.9400
2024-06-27T12:00:14-0700, -60 m, 22.8940
2024-06-27T12:00:14-0700, -61 m, 22.8980
2024-06-27T12:00:14-0700, -62 m, 22.8990
2024-06-27T12:00:14-0700, -63 m, 22.9030
2024-06-27T12:00:14-0700, -64 m, 22.9130
2024-06-27T12:00:14-0700, -65 m, 22.9190
2024-06-27T12:00:14-0700, -66 m, 22.9270
