Date and Time, Depth (M), Water Temp. (°C)
2024-07-14T00:00:17-0700, -74 m, 11.3840
2024-07-14T00:00:17-0700, -75 m, 11.3690
2024-07-14T00:00:17-0700, -76 m, 11.3660
2024-07-14T00:00:17-0700, -77 m, 11.3630
2024-07-14T00:00:17-0700, -78 m, 11.3600
2024-07-14T00:00:17-0700, -79 m, 11.3620
2024-07-14T00:00:17-0700, -7 m, 12.6870
2024-07-14T00:00:17-0700, -80 m, 11.3620
2024-07-14T00:00:17-0700, -81 m, 11.3590
2024-07-14T00:00:17-0700, -8 m, 12.6400
2024-07-14T00:00:17-0700, -9 m, 12.6300
2024-07-14T12:00:17-0700, -10 m, 12.5120
2024-07-14T12:00:17-0700, -11 m, 12.4810
2024-07-14T12:00:17-0700, -12 m, 12.4510
2024-07-14T12:00:17-0700, -13 m, 12.4160
2024-07-14T12:00:17-0700, -14 m, 12.3390
2024-07-14T12:00:17-0700, -15 m, 12.2380
2024-07-14T12:00:17-0700, -16 m, 12.2080
2024-07-14T12:00:17-0700, -17 m, 12.1810
2024-07-14T12:00:17-0700, -18 m, 12.1600
2024-07-14T12:00:17-0700, -19 m, 12.1380
2024-07-14T12:00:17-0700, -20 m, 12.0960
2024-07-14T12:00:17-0700, -21 m, 12.0130
2024-07-14T12:00:17-0700, -22 m, 12.0010
2024-07-14T12:00:17-0700, -23 m, 12.0000
2024-07-14T12:00:17-0700, -24 m, 11.9970
2024-07-14T12:00:17-0700, -25 m, 11.9910
2024-07-14T12:00:17-0700, -26 m, 11.9800
2024-07-14T12:00:17-0700, -27 m, 11.9700
2024-07-14T12:00:17-0700, -28 m, 11.9670
2024-07-14T12:00:17-0700, -29 m, 11.9620
2024-07-14T12:00:17-0700, -30 m, 11.9530
2024-07-14T12:00:17-0700, -31 m, 11.9380
2024-07-14T12:00:17-0700, -32 m, 11.9290
2024-07-14T12:00:17-0700, -33 m, 11.9210
2024-07-14T12:00:17-0700, -34 m, 11.9130
2024-07-14T12:00:17-0700, -35 m, 11.8940
2024-07-14T12:00:17-0700, -36 m, 11.8690
2024-07-14T12:00:17-0700, -37 m, 11.8530
2024-07-14T12:00:17-0700, -38 m, 11.8320
2024-07-14T12:00:17-0700, -39 m, 11.8110
2024-07-14T12:00:17-0700, -40 m, 11.7800
2024-07-14T12:00:17-0700, -41 m, 11.7180
2024-07-14T12:00:17-0700, -42 m, 11.6700
2024-07-14T12:00:17-0700, -43 m, 11.6370
2024-07-14T12:00:17-0700, -44 m, 11.5920
2024-07-14T12:00:17-0700, -45 m, 11.5200
2024-07-14T12:00:17-0700, -46 m, 11.5000
2024-07-14T12:00:17-0700, -47 m, 11.4920
2024-07-14T12:00:17-0700, -48 m, 11.4840
2024-07-14T12:00:17-0700, -49 m, 11.4740
2024-07-14T12:00:17-0700, -50 m, 11.4540
2024-07-14T12:00:17-0700, -51 m, 11.4000
2024-07-14T12:00:17-0700, -52 m, 11.3810
2024-07-14T12:00:17-0700, -53 m, 11.3800
2024-07-14T12:00:17-0700, -54 m, 11.3670
2024-07-14T12:00:17-0700, -55 m, 11.3520
2024-07-14T12:00:17-0700, -56 m, 11.3470
2024-07-14T12:00:17-0700, -57 m, 11.3470
2024-07-14T12:00:17-0700, -58 m, 11.3490
2024-07-14T12:00:17-0700, -59 m, 11.3500
2024-07-14T12:00:17-0700, -5 m, 14.1210
2024-07-14T12:00:17-0700, -60 m, 11.3530
2024-07-14T12:00:17-0700, -61 m, 11.3530
2024-07-14T12:00:17-0700, -62 m, 11.3530
2024-07-14T12:00:17-0700, -63 m, 11.3500
2024-07-14T12:00:17-0700, -64 m, 11.3430
2024-07-14T12:00:17-0700, -65 m, 11.3410
2024-07-14T12:00:17-0700, -66 m, 11.3410
2024-07-14T12:00:17-0700, -67 m, 11.3410
2024-07-14T12:00:17-0700, -68 m, 11.3410
2024-07-14T12:00:17-0700, -69 m, 11.3420
2024-07-14T12:00:17-0700, -6 m, 12.8070
2024-07-14T12:00:17-0700, -70 m, 11.3410
2024-07-14T12:00:17-0700, -71 m, 11.3390
2024-07-14T12:00:17-0700, -72 m, 11.3370
2024-07-14T12:00:17-0700, -73 m, 11.3370
2024-07-14T12:00:17-0700, -74 m, 11.3370
2024-07-14T12:00:17-0700, -75 m, 11.3370
2024-07-14T12:00:17-0700, -76 m, 11.3360
2024-07-14T12:00:17-0700, -77 m, 11.3360
2024-07-14T12:00:17-0700, -78 m, 11.3360
2024-07-14T12:00:17-0700, -79 m, 11.3360
2024-07-14T12:00:17-0700, -7 m, 12.5490
2024-07-14T12:00:17-0700, -80 m, 11.3360
2024-07-14T12:00:17-0700, -81 m, 11.3360
2024-07-14T12:00:17-0700, -8 m, 12.5180
2024-07-14T12:00:17-0700, -9 m, 12.5140
2024-07-15T00:00:16-0700, -10 m, 12.6880
2024-07-15T00:00:16-0700, -11 m, 12.5240
2024-07-15T00:00:16-0700, -12 m, 12.3530
2024-07-15T00:00:16-0700, -13 m, 12.2860
2024-07-15T00:00:16-0700, -14 m, 12.2460
2024-07-15T00:00:16-0700, -15 m, 12.2230
2024-07-15T00:00:16-0700, -16 m, 12.2040
2024-07-15T00:00:16-0700, -17 m, 12.1900
2024-07-15T00:00:16-0700, -18 m, 12.1710
2024-07-15T00:00:16-0700, -19 m, 12.1320
2024-07-15T00:00:16-0700, -20 m, 12.0750
2024-07-15T00:00:16-0700, -21 m, 12.0490
2024-07-15T00:00:16-0700, -22 m, 12.0450
2024-07-15T00:00:16-0700, -23 m, 12.0430
2024-07-15T00:00:16-0700, -24 m, 12.0410
2024-07-15T00:00:16-0700, -25 m, 12.0390
2024-07-15T00:00:16-0700, -26 m, 12.0370
2024-07-15T00:00:16-0700, -27 m, 12.0340
2024-07-15T00:00:16-0700, -28 m, 12.0310
2024-07-15T00:00:16-0700, -29 m, 12.0260
2024-07-15T00:00:16-0700, -30 m, 12.0180
2024-07-15T00:00:16-0700, -31 m, 12.0130
2024-07-15T00:00:16-0700, -32 m, 12.0090
2024-07-15T00:00:16-0700, -33 m, 12.0070
2024-07-15T00:00:16-0700, -34 m, 12.0070
2024-07-15T00:00:16-0700, -35 m, 12.0060
2024-07-15T00:00:16-0700, -36 m, 12.0050
2024-07-15T00:00:16-0700, -37 m, 12.0040
2024-07-15T00:00:16-0700, -38 m, 12.0000
2024-07-15T00:00:16-0700, -39 m, 11.9890
2024-07-15T00:00:16-0700, -40 m, 11.9300
2024-07-15T00:00:16-0700, -41 m, 11.8600
2024-07-15T00:00:16-0700, -42 m, 11.8020
2024-07-15T00:00:16-0700, -43 m, 11.7690
2024-07-15T00:00:16-0700, -44 m, 11.7590
2024-07-15T00:00:16-0700, -45 m, 11.7360
2024-07-15T00:00:16-0700, -46 m, 11.7110
2024-07-15T00:00:16-0700, -47 m, 11.6560
2024-07-15T00:00:16-0700, -48 m, 11.5930
2024-07-15T00:00:16-0700, -49 m, 11.5620
2024-07-15T00:00:16-0700, -50 m, 11.5640
2024-07-15T00:00:16-0700, -51 m, 11.5630
2024-07-15T00:00:16-0700, -52 m, 11.5620
2024-07-15T00:00:16-0700, -53 m, 11.5580
2024-07-15T00:00:16-0700, -54 m, 11.5500
2024-07-15T00:00:16-0700, -55 m, 11.5390
2024-07-15T00:00:16-0700, -56 m, 11.5300
2024-07-15T00:00:16-0700, -57 m, 11.5300
2024-07-15T00:00:16-0700, -58 m, 11.5300
2024-07-15T00:00:16-0700, -59 m, 11.5220
2024-07-15T00:00:16-0700, -5 m, 13.7640
2024-07-15T00:00:16-0700, -60 m, 11.4880
2024-07-15T00:00:16-0700, -61 m, 11.4470
2024-07-15T00:00:16-0700, -62 m, 11.4220
2024-07-15T00:00:16-0700, -63 m, 11.4130
2024-07-15T00:00:16-0700, -64 m, 11.4110
2024-07-15T00:00:16-0700, -65 m, 11.3990
2024-07-15T00:00:16-0700, -66 m, 11.3830
2024-07-15T00:00:16-0700, -67 m, 11.3790
2024-07-15T00:00:16-0700, -68 m, 11.3780
2024-07-15T00:00:16-0700, -69 m, 11.3760
2024-07-15T00:00:16-0700, -6 m, 13.5490
2024-07-15T00:00:16-0700, -70 m, 11.3680
2024-07-15T00:00:16-0700, -71 m, 11.3600
2024-07-15T00:00:16-0700, -72 m, 11.3600
2024-07-15T00:00:16-0700, -73 m, 11.3590
2024-07-15T00:00:16-0700, -74 m, 11.3580
2024-07-15T00:00:16-0700, -75 m, 11.3550
2024-07-15T00:00:16-0700, -76 m, 11.3540
2024-07-15T00:00:16-0700, -77 m, 11.3520
2024-07-15T00:00:16-0700, -78 m, 11.3520
2024-07-15T00:00:16-0700, -79 m, 11.3520
2024-07-15T00:00:16-0700, -7 m, 13.2710
2024-07-15T00:00:16-0700, -80 m, 11.3520
2024-07-15T00:00:16-0700, -8 m, 12.9620
2024-07-15T00:00:16-0700, -9 m, 12.8470
2024-07-15T12:00:17-0700, -10 m, 13.1560
2024-07-15T12:00:17-0700, -11 m, 13.0670
2024-07-15T12:00:17-0700, -12 m, 12.8070
2024-07-15T12:00:17-0700, -13 m, 12.6860
2024-07-15T12:00:17-0700, -14 m, 12.6110
2024-07-15T12:00:17-0700, -15 m, 12.5340
2024-07-15T12:00:17-0700, -16 m, 12.4180
2024-07-15T12:00:17-0700, -17 m, 12.3470
2024-07-15T12:00:17-0700, -18 m, 12.3400
2024-07-15T12:00:17-0700, -19 m, 12.3270
2024-07-15T12:00:17-0700, -20 m, 12.3110
2024-07-15T12:00:17-0700, -21 m, 12.2930
2024-07-15T12:00:17-0700, -22 m, 12.2630
2024-07-15T12:00:17-0700, -23 m, 12.2530
2024-07-15T12:00:17-0700, -24 m, 12.2370
2024-07-15T12:00:17-0700, -25 m, 12.1220
2024-07-15T12:00:17-0700, -26 m, 12.0820
2024-07-15T12:00:17-0700, -27 m, 12.0120
2024-07-15T12:00:17-0700, -28 m, 11.9640
2024-07-15T12:00:17-0700, -29 m, 11.9620
2024-07-15T12:00:17-0700, -30 m, 11.9620
2024-07-15T12:00:17-0700, -31 m, 11.9640
2024-07-15T12:00:17-0700, -32 m, 11.9620
2024-07-15T12:00:17-0700, -33 m, 11.9250
2024-07-15T12:00:17-0700, -34 m, 11.7180
2024-07-15T12:00:17-0700, -35 m, 11.6180
2024-07-15T12:00:17-0700, -36 m, 11.5960
2024-07-15T12:00:17-0700, -37 m, 11.5410
2024-07-15T12:00:17-0700, -38 m, 11.4940
2024-07-15T12:00:17-0700, -39 m, 11.4750
2024-07-15T12:00:17-0700, -40 m, 11.4640
2024-07-15T12:00:17-0700, -41 m, 11.4530
2024-07-15T12:00:17-0700, -42 m, 11.4430
2024-07-15T12:00:17-0700, -43 m, 11.4380
2024-07-15T12:00:17-0700, -44 m, 11.4330
2024-07-15T12:00:17-0700, -45 m, 11.4310
2024-07-15T12:00:17-0700, -46 m, 11.4260
2024-07-15T12:00:17-0700, -47 m, 11.4240
2024-07-15T12:00:17-0700, -48 m, 11.4220
2024-07-15T12:00:17-0700, -49 m, 11.4200
2024-07-15T12:00:17-0700, -50 m, 11.4150
2024-07-15T12:00:17-0700, -51 m, 11.4090
2024-07-15T12:00:17-0700, -52 m, 11.4050
2024-07-15T12:00:17-0700, -53 m, 11.3970
2024-07-15T12:00:17-0700, -54 m, 11.3940
2024-07-15T12:00:17-0700, -55 m, 11.3940
2024-07-15T12:00:17-0700, -56 m, 11.3940
2024-07-15T12:00:17-0700, -57 m, 11.3940
2024-07-15T12:00:17-0700, -58 m, 11.3940
2024-07-15T12:00:17-0700, -59 m, 11.3950
2024-07-15T12:00:17-0700, -5 m, 15.7570
2024-07-15T12:00:17-0700, -60 m, 11.3940
2024-07-15T12:00:17-0700, -61 m, 11.3920
2024-07-15T12:00:17-0700, -62 m, 11.3840
2024-07-15T12:00:17-0700, -63 m, 11.3760
2024-07-15T12:00:17-0700, -64 m, 11.3720
2024-07-15T12:00:17-0700, -65 m, 11.3700
2024-07-15T12:00:17-0700, -66 m, 11.3690
2024-07-15T12:00:17-0700, -67 m, 11.3700
2024-07-15T12:00:17-0700, -68 m, 11.3700
2024-07-15T12:00:17-0700, -69 m, 11.3700
2024-07-15T12:00:17-0700, -6 m, 15.6160
2024-07-15T12:00:17-0700, -70 m, 11.3700
2024-07-15T12:00:17-0700, -71 m, 11.3700
2024-07-15T12:00:17-0700, -72 m, 11.3710
2024-07-15T12:00:17-0700, -73 m, 11.3710
2024-07-15T12:00:17-0700, -74 m, 11.3710
2024-07-15T12:00:17-0700, -75 m, 11.3710
2024-07-15T12:00:17-0700, -76 m, 11.3730
2024-07-15T12:00:17-0700, -77 m, 11.3740
2024-07-15T12:00:17-0700, -78 m, 11.3750
2024-07-15T12:00:17-0700, -79 m, 11.3720
2024-07-15T12:00:17-0700, -7 m, 15.2350
2024-07-15T12:00:17-0700, -80 m, 11.3680
2024-07-15T12:00:17-0700, -81 m, 11.3660
2024-07-15T12:00:17-0700, -8 m, 14.0620
2024-07-15T12:00:17-0700, -9 m, 13.2510
2024-07-16T00:00:17-0700, -10 m, 13.2340
2024-07-16T00:00:17-0700, -11 m, 13.1200
2024-07-16T00:00:17-0700, -12 m, 13.0100
2024-07-16T00:00:17-0700, -13 m, 12.9020
2024-07-16T00:00:17-0700, -14 m, 12.7600
2024-07-16T00:00:17-0700, -15 m, 12.6390
2024-07-16T00:00:17-0700, -16 m, 12.5540
2024-07-16T00:00:17-0700, -17 m, 12.5320
2024-07-16T00:00:17-0700, -18 m, 12.5210
2024-07-16T00:00:17-0700, -19 m, 12.5110
2024-07-16T00:00:17-0700, -20 m, 12.5030
2024-07-16T00:00:17-0700, -21 m, 12.4440
2024-07-16T00:00:17-0700, -22 m, 12.3720
2024-07-16T00:00:17-0700, -23 m, 12.3450
2024-07-16T00:00:17-0700, -24 m, 12.3280
2024-07-16T00:00:17-0700, -25 m, 12.3190
2024-07-16T00:00:17-0700, -26 m, 12.3090
2024-07-16T00:00:17-0700, -27 m, 12.3050
2024-07-16T00:00:17-0700, -28 m, 12.2970
2024-07-16T00:00:17-0700, -29 m, 12.2830
2024-07-16T00:00:17-0700, -30 m, 12.2680
2024-07-16T00:00:17-0700, -31 m, 12.2590
2024-07-16T00:00:17-0700, -32 m, 12.2390
2024-07-16T00:00:17-0700, -33 m, 12.1930
2024-07-16T00:00:17-0700, -34 m, 12.0800
2024-07-16T00:00:17-0700, -35 m, 11.9960
2024-07-16T00:00:17-0700, -36 m, 11.9730
2024-07-16T00:00:17-0700, -37 m, 11.9540
2024-07-16T00:00:17-0700, -38 m, 11.9360
2024-07-16T00:00:17-0700, -39 m, 11.9230
2024-07-16T00:00:17-0700, -40 m, 11.8850
2024-07-16T00:00:17-0700, -41 m, 11.8620
2024-07-16T00:00:17-0700, -42 m, 11.8390
2024-07-16T00:00:17-0700, -43 m, 11.8340
2024-07-16T00:00:17-0700, -44 m, 11.8200
2024-07-16T00:00:17-0700, -45 m, 11.8060
2024-07-16T00:00:17-0700, -46 m, 11.7750
2024-07-16T00:00:17-0700, -47 m, 11.7440
2024-07-16T00:00:17-0700, -48 m, 11.7250
2024-07-16T00:00:17-0700, -49 m, 11.6990
2024-07-16T00:00:17-0700, -50 m, 11.6630
2024-07-16T00:00:17-0700, -51 m, 11.6380
2024-07-16T00:00:17-0700, -52 m, 11.6220
2024-07-16T00:00:17-0700, -53 m, 11.6130
2024-07-16T00:00:17-0700, -54 m, 11.6040
2024-07-16T00:00:17-0700, -55 m, 11.5750
2024-07-16T00:00:17-0700, -56 m, 11.5180
2024-07-16T00:00:17-0700, -57 m, 11.5050
2024-07-16T00:00:17-0700, -58 m, 11.5080
2024-07-16T00:00:17-0700, -59 m, 11.5120
2024-07-16T00:00:17-0700, -5 m, 14.1000
2024-07-16T00:00:17-0700, -60 m, 11.5150
2024-07-16T00:00:17-0700, -61 m, 11.5180
2024-07-16T00:00:17-0700, -62 m, 11.5180
2024-07-16T00:00:17-0700, -63 m, 11.5130
2024-07-16T00:00:17-0700, -64 m, 11.5040
2024-07-16T00:00:17-0700, -65 m, 11.4940
2024-07-16T00:00:17-0700, -66 m, 11.4670
2024-07-16T00:00:17-0700, -67 m, 11.4390
2024-07-16T00:00:17-0700, -68 m, 11.4100
2024-07-16T00:00:17-0700, -69 m, 11.3940
2024-07-16T00:00:17-0700, -6 m, 13.7870
2024-07-16T00:00:17-0700, -70 m, 11.3890
2024-07-16T00:00:17-0700, -71 m, 11.3860
2024-07-16T00:00:17-0700, -72 m, 11.3830
2024-07-16T00:00:17-0700, -73 m, 11.3810
2024-07-16T00:00:17-0700, -74 m, 11.3790
2024-07-16T00:00:17-0700, -75 m, 11.3770
2024-07-16T00:00:17-0700, -76 m, 11.3760
2024-07-16T00:00:17-0700, -77 m, 11.3750
2024-07-16T00:00:17-0700, -78 m, 11.3720
2024-07-16T00:00:17-0700, -79 m, 11.3710
2024-07-16T00:00:17-0700, -7 m, 13.6200
2024-07-16T00:00:17-0700, -80 m, 11.3700
2024-07-16T00:00:17-0700, -8 m, 13.4320
2024-07-16T00:00:17-0700, -9 m, 13.3100
2024-07-16T12:00:17-0700, -10 m, 12.1680
2024-07-16T12:00:17-0700, -11 m, 12.1480
2024-07-16T12:00:17-0700, -12 m, 12.0580
2024-07-16T12:00:17-0700, -13 m, 11.9830
2024-07-16T12:00:17-0700, -14 m, 11.9290
2024-07-16T12:00:17-0700, -15 m, 11.9270
2024-07-16T12:00:17-0700, -16 m, 11.9240
2024-07-16T12:00:17-0700, -17 m, 11.9230
2024-07-16T12:00:17-0700, -18 m, 11.9210
2024-07-16T12:00:17-0700, -19 m, 11.9150
2024-07-16T12:00:17-0700, -20 m, 11.9120
2024-07-16T12:00:17-0700, -21 m, 11.8990
2024-07-16T12:00:17-0700, -22 m, 11.8650
2024-07-16T12:00:17-0700, -23 m, 11.8240
2024-07-16T12:00:17-0700, -24 m, 11.7050
2024-07-16T12:00:17-0700, -25 m, 11.6600
2024-07-16T12:00:17-0700, -26 m, 11.6540
2024-07-16T12:00:17-0700, -27 m, 11.6480
2024-07-16T12:00:17-0700, -28 m, 11.6460
2024-07-16T12:00:17-0700, -29 m, 11.6430
2024-07-16T12:00:17-0700, -30 m, 11.6390
2024-07-16T12:00:17-0700, -31 m, 11.6340
2024-07-16T12:00:17-0700, -32 m, 11.6250
2024-07-16T12:00:17-0700, -33 m, 11.6160
2024-07-16T12:00:17-0700, -34 m, 11.5790
2024-07-16T12:00:17-0700, -35 m, 11.5430
2024-07-16T12:00:17-0700, -36 m, 11.5210
2024-07-16T12:00:17-0700, -37 m, 11.5130
2024-07-16T12:00:17-0700, -38 m, 11.5020
2024-07-16T12:00:17-0700, -39 m, 11.4680
2024-07-16T12:00:17-0700, -40 m, 11.4520
2024-07-16T12:00:17-0700, -41 m, 11.4480
2024-07-16T12:00:17-0700, -42 m, 11.4360
2024-07-16T12:00:17-0700, -43 m, 11.4370
2024-07-16T12:00:17-0700, -44 m, 11.4340
2024-07-16T12:00:17-0700, -45 m, 11.4310
2024-07-16T12:00:17-0700, -46 m, 11.4280
2024-07-16T12:00:17-0700, -47 m, 11.4230
2024-07-16T12:00:17-0700, -48 m, 11.4220
2024-07-16T12:00:17-0700, -49 m, 11.4250
2024-07-16T12:00:17-0700, -50 m, 11.4230
2024-07-16T12:00:17-0700, -51 m, 11.4020
2024-07-16T12:00:17-0700, -52 m, 11.3900
2024-07-16T12:00:17-0700, -53 m, 11.3880
2024-07-16T12:00:17-0700, -54 m, 11.3830
2024-07-16T12:00:17-0700, -55 m, 11.3780
2024-07-16T12:00:17-0700, -56 m, 11.3770
2024-07-16T12:00:17-0700, -57 m, 11.3770
2024-07-16T12:00:17-0700, -58 m, 11.3760
2024-07-16T12:00:17-0700, -59 m, 11.3750
2024-07-16T12:00:17-0700, -5 m, 12.2610
2024-07-16T12:00:17-0700, -60 m, 11.3780
2024-07-16T12:00:17-0700, -61 m, 11.3790
2024-07-16T12:00:17-0700, -62 m, 11.3800
2024-07-16T12:00:17-0700, -63 m, 11.3820
2024-07-16T12:00:17-0700, -64 m, 11.3820
2024-07-16T12:00:17-0700, -65 m, 11.3830
2024-07-16T12:00:17-0700, -66 m, 11.3830
2024-07-16T12:00:17-0700, -67 m, 11.3820
2024-07-16T12:00:17-0700, -68 m, 11.3810
2024-07-16T12:00:17-0700, -69 m, 11.3790
2024-07-16T12:00:17-0700, -6 m, 12.2440
2024-07-16T12:00:17-0700, -70 m, 11.3750
2024-07-16T12:00:17-0700, -71 m, 11.3650
2024-07-16T12:00:17-0700, -72 m, 11.3630
2024-07-16T12:00:17-0700, -73 m, 11.3620
2024-07-16T12:00:17-0700, -74 m, 11.3620
2024-07-16T12:00:17-0700, -75 m, 11.3610
2024-07-16T12:00:17-0700, -76 m, 11.3590
2024-07-16T12:00:17-0700, -77 m, 11.3580
2024-07-16T12:00:17-0700, -78 m, 11.3580
2024-07-16T12:00:17-0700, -79 m, 11.3610
2024-07-16T12:00:17-0700, -7 m, 12.2310
2024-07-16T12:00:17-0700, -80 m, 11.3670
2024-07-16T12:00:17-0700, -8 m, 12.2280
2024-07-16T12:00:17-0700, -9 m, 12.2090
2024-07-17T00:00:17-0700, -10 m, 13.3060
2024-07-17T00:00:17-0700, -11 m, 13.1890
2024-07-17T00:00:17-0700, -12 m, 13.0120
2024-07-17T00:00:17-0700, -13 m, 12.8320
2024-07-17T00:00:17-0700, -14 m, 12.6640
2024-07-17T00:00:17-0700, -15 m, 12.5600
2024-07-17T00:00:17-0700, -16 m, 12.4570
2024-07-17T00:00:17-0700, -17 m, 12.3730
2024-07-17T00:00:17-0700, -18 m, 12.3450
2024-07-17T00:00:17-0700, -19 m, 12.3050
2024-07-17T00:00:17-0700, -20 m, 12.2360
2024-07-17T00:00:17-0700, -21 m, 12.1840
2024-07-17T00:00:17-0700, -22 m, 12.1560
2024-07-17T00:00:17-0700, -23 m, 12.1480
2024-07-17T00:00:17-0700, -24 m, 12.1350
2024-07-17T00:00:17-0700, -25 m, 12.1190
2024-07-17T00:00:17-0700, -26 m, 12.1090
2024-07-17T00:00:17-0700, -27 m, 12.0980
2024-07-17T00:00:17-0700, -28 m, 12.0830
2024-07-17T00:00:17-0700, -29 m, 12.0150
2024-07-17T00:00:17-0700, -30 m, 11.9690
2024-07-17T00:00:17-0700, -31 m, 11.9660
2024-07-17T00:00:17-0700, -32 m, 11.9630
2024-07-17T00:00:17-0700, -33 m, 11.9600
2024-07-17T00:00:17-0700, -34 m, 11.9570
2024-07-17T00:00:17-0700, -35 m, 11.9470
2024-07-17T00:00:17-0700, -36 m, 11.8940
2024-07-17T00:00:17-0700, -37 m, 11.7700
2024-07-17T00:00:17-0700, -38 m, 11.7280
2024-07-17T00:00:17-0700, -39 m, 11.7120
2024-07-17T00:00:17-0700, -40 m, 11.7040
2024-07-17T00:00:17-0700, -41 m, 11.7010
2024-07-17T00:00:17-0700, -42 m, 11.6850
2024-07-17T00:00:17-0700, -43 m, 11.6770
2024-07-17T00:00:17-0700, -44 m, 11.6760
2024-07-17T00:00:17-0700, -45 m, 11.6690
2024-07-17T00:00:17-0700, -46 m, 11.6300
2024-07-17T00:00:17-0700, -47 m, 11.5880
2024-07-17T00:00:17-0700, -48 m, 11.5890
2024-07-17T00:00:17-0700, -49 m, 11.5920
2024-07-17T00:00:17-0700, -50 m, 11.6030
2024-07-17T00:00:17-0700, -51 m, 11.6110
2024-07-17T00:00:17-0700, -52 m, 11.6110
2024-07-17T00:00:17-0700, -53 m, 11.6110
2024-07-17T00:00:17-0700, -54 m, 11.6120
2024-07-17T00:00:17-0700, -55 m, 11.6140
2024-07-17T00:00:17-0700, -56 m, 11.6070
2024-07-17T00:00:17-0700, -57 m, 11.5660
2024-07-17T00:00:17-0700, -58 m, 11.4920
2024-07-17T00:00:17-0700, -59 m, 11.4570
2024-07-17T00:00:17-0700, -5 m, 14.1300
2024-07-17T00:00:17-0700, -60 m, 11.4460
2024-07-17T00:00:17-0700, -61 m, 11.4380
2024-07-17T00:00:17-0700, -62 m, 11.4380
2024-07-17T00:00:17-0700, -63 m, 11.4410
2024-07-17T00:00:17-0700, -64 m, 11.4420
2024-07-17T00:00:17-0700, -65 m, 11.4390
2024-07-17T00:00:17-0700, -66 m, 11.4360
2024-07-17T00:00:17-0700, -67 m, 11.4320
2024-07-17T00:00:17-0700, -68 m, 11.4250
2024-07-17T00:00:17-0700, -69 m, 11.4220
2024-07-17T00:00:17-0700, -6 m, 13.8130
2024-07-17T00:00:17-0700, -70 m, 11.4200
2024-07-17T00:00:17-0700, -71 m, 11.4180
2024-07-17T00:00:17-0700, -72 m, 11.4150
2024-07-17T00:00:17-0700, -73 m, 11.4120
2024-07-17T00:00:17-0700, -74 m, 11.4110
2024-07-17T00:00:17-0700, -75 m, 11.4120
2024-07-17T00:00:17-0700, -76 m, 11.4100
2024-07-17T00:00:17-0700, -77 m, 11.4020
2024-07-17T00:00:17-0700, -78 m, 11.3940
2024-07-17T00:00:17-0700, -79 m, 11.3870
2024-07-17T00:00:17-0700, -7 m, 13.5950
2024-07-17T00:00:17-0700, -80 m, 11.3840
2024-07-17T00:00:17-0700, -8 m, 13.4870
2024-07-17T00:00:17-0700, -9 m, 13.3860
2024-07-17T12:00:18-0700, -10 m, 14.1510
2024-07-17T12:00:18-0700, -11 m, 13.8450
2024-07-17T12:00:18-0700, -12 m, 13.3930
2024-07-17T12:00:18-0700, -13 m, 13.2490
2024-07-17T12:00:18-0700, -14 m, 12.5380
2024-07-17T12:00:18-0700, -15 m, 12.2010
2024-07-17T12:00:18-0700, -16 m, 12.1280
2024-07-17T12:00:18-0700, -17 m, 12.0640
2024-07-17T12:00:18-0700, -18 m, 12.0150
2024-07-17T12:00:18-0700, -19 m, 11.9820
2024-07-17T12:00:18-0700, -20 m, 11.9770
2024-07-17T12:00:18-0700, -21 m, 11.9790
2024-07-17T12:00:18-0700, -22 m, 11.9810
2024-07-17T12:00:18-0700, -23 m, 11.9730
2024-07-17T12:00:18-0700, -24 m, 11.9320
2024-07-17T12:00:18-0700, -25 m, 11.8220
2024-07-17T12:00:18-0700, -26 m, 11.7250
2024-07-17T12:00:18-0700, -27 m, 11.7280
2024-07-17T12:00:18-0700, -28 m, 11.7220
2024-07-17T12:00:18-0700, -29 m, 11.7010
2024-07-17T12:00:18-0700, -30 m, 11.6980
2024-07-17T12:00:18-0700, -31 m, 11.7000
2024-07-17T12:00:18-0700, -32 m, 11.6990
2024-07-17T12:00:18-0700, -33 m, 11.6910
2024-07-17T12:00:18-0700, -34 m, 11.6500
2024-07-17T12:00:18-0700, -35 m, 11.6220
2024-07-17T12:00:18-0700, -36 m, 11.6290
2024-07-17T12:00:18-0700, -37 m, 11.6340
2024-07-17T12:00:18-0700, -38 m, 11.6370
2024-07-17T12:00:18-0700, -39 m, 11.6440
2024-07-17T12:00:18-0700, -40 m, 11.6490
2024-07-17T12:00:18-0700, -41 m, 11.6620
2024-07-17T12:00:18-0700, -42 m, 11.6700
2024-07-17T12:00:18-0700, -43 m, 11.6700
2024-07-17T12:00:18-0700, -44 m, 11.6630
2024-07-17T12:00:18-0700, -45 m, 11.6620
2024-07-17T12:00:18-0700, -46 m, 11.6610
2024-07-17T12:00:18-0700, -47 m, 11.6400
2024-07-17T12:00:18-0700, -48 m, 11.6090
2024-07-17T12:00:18-0700, -49 m, 11.5970
2024-07-17T12:00:18-0700, -50 m, 11.5660
2024-07-17T12:00:18-0700, -51 m, 11.5510
2024-07-17T12:00:18-0700, -52 m, 11.5460
2024-07-17T12:00:18-0700, -53 m, 11.5400
2024-07-17T12:00:18-0700, -54 m, 11.5330
2024-07-17T12:00:18-0700, -55 m, 11.5310
2024-07-17T12:00:18-0700, -56 m, 11.5130
2024-07-17T12:00:18-0700, -57 m, 11.4380
